symbol,date,actual,pred,pUp,conf,ret1d,sum_up_contrib,sum_down_contrib,net_margin,wrong_side_power,right_side_power,margin_wrong_minus_right,wrong_type,high_conf_wrong,regime_flags,top_misleading,why,raw_stochK,score_stochK,w_stochK,contrib_stochK,reason_stochK,raw_MACD,score_MACD,w_MACD,contrib_MACD,reason_MACD,raw_RSI,score_RSI,w_RSI,contrib_RSI,reason_RSI,raw_OBV,score_OBV,w_OBV,contrib_OBV,reason_OBV,raw_volZ,score_volZ,w_volZ,contrib_volZ,reason_volZ,raw_pctB,score_pctB,w_pctB,contrib_pctB,reason_pctB,raw_deltaATRpct,score_deltaATRpct,w_deltaATRpct,contrib_deltaATRpct,reason_deltaATRpct,raw_gapNorm,score_gapNorm,w_gapNorm,contrib_gapNorm,reason_gapNorm,raw_atrPct,score_atrPct,w_atrPct,contrib_atrPct,reason_atrPct
ORCL,2024-01-03,1,-1,0.154307,0.691385,0.001269,0.3239,-0.3433,-0.0194,0.3433,0.3239,0.0194,gap_reversal,1,,gapNorm|RSI|MACD,"Called DOWN (pUp=0.154, conf=0.691) but next day was UP (ret1d=0.0013). Wrong-side power=0.3433, right-side power=0.3239, margin=0.0194. Culprits: gapNorm→-0.2303 [gapNorm=-0.7303 ≤ -0.5 → gap-down continuation bias]; RSI→-0.0739 [RSI=37.04 (bearish)]; MACD→-0.0390 [MACD/ATR=-0.0780 (bearish momentum)]. Top pushes toward UP: OBV=231592400 (w=1.000, c=0.2500), pctB=0.2603 (w=1.000, c=0.0651), volZ=0.0344 (w=1.000, c=0.0086). Top pushes toward DOWN: gapNorm=-0.7303 (w=1.000, c=0.2303), RSI=37.04 (w=1.000, c=0.0739), MACD=-0.0780 (w=1.000, c=0.0390). Gates: atr_pass:PASS, minConf_pass:PASS.",41.77543871531288,0.000000,1.000000,0.000000,stochK=41.78 (neutral),-0.07804547545362152,-0.039023,1.000000,-0.039023,MACD/ATR=-0.0780 (bearish momentum),37.04268381151051,-0.073933,1.000000,-0.073933,RSI=37.04 (bearish),231592400,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),0.03439655086945502,0.008599,1.000000,0.008599,volZ=0.0344,0.2602798679569034,0.065070,1.000000,0.065070,pctB=0.2603 (mid),0.0004149343601460888,0.000207,1.000000,0.000207,ΔATR%=0.0004 rising vol → continuation amplification,-0.7303426145171654,-0.230343,1.000000,-0.230343,gapNorm=-0.7303 ≤ -0.5 → gap-down continuation bias,0.022152314252871393,0.000000,1.000000,0.000000,atrPct=0.0222
ORCL,2024-01-04,1,-1,0.209334,0.581332,0.001365,0.3217,-0.1853,0.1364,0.1853,0.3217,-0.1364,policy_error,1,,volZ|RSI|MACD,"Called DOWN (pUp=0.209, conf=0.581) but next day was UP (ret1d=0.0014). Wrong-side power=0.1853, right-side power=0.3217, margin=-0.1364. Culprits: volZ→-0.0709 [volZ=-0.2836]; RSI→-0.0635 [RSI=37.46 (bearish)]; MACD→-0.0501 [MACD/ATR=-0.1001 (bearish momentum)]. Top pushes toward UP: OBV=238414700 (w=1.000, c=0.2500), pctB=0.2867 (w=1.000, c=0.0717). Top pushes toward DOWN: volZ=-0.2836 (w=1.000, c=0.0709), RSI=37.46 (w=1.000, c=0.0635), MACD=-0.1001 (w=1.000, c=0.0501). Gates: atr_pass:PASS, minConf_pass:PASS.",43.47253167544977,0.000000,1.000000,0.000000,stochK=43.47 (neutral),-0.10012463663033533,-0.050062,1.000000,-0.050062,MACD/ATR=-0.1001 (bearish momentum),37.4602631594188,-0.063493,1.000000,-0.063493,RSI=37.46 (bearish),238414700,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.28355213535360735,-0.070888,1.000000,-0.070888,volZ=-0.2836,0.28668930761776557,0.071672,1.000000,0.071672,pctB=0.2867 (mid),-0.0017302857473985786,-0.000865,1.000000,-0.000865,ΔATR%=-0.0017 falling vol → mean-revert bias,0.30255471536573264,0.000000,1.000000,0.000000,gapNorm=0.3026 (neutral),0.020422028505472815,0.000000,1.000000,0.000000,atrPct=0.0204
ORCL,2024-01-05,1,-1,0.191087,0.617826,0.018787,0.3289,-0.1914,0.1375,0.1914,0.3289,-0.1375,policy_error,1,,volZ|RSI|MACD,"Called DOWN (pUp=0.191, conf=0.618) but next day was UP (ret1d=0.0188). Wrong-side power=0.1914, right-side power=0.3289, margin=-0.1375. Culprits: volZ→-0.0911 [volZ=-0.3645]; RSI→-0.0516 [RSI=37.94 (bearish)]; MACD→-0.0483 [MACD/ATR=-0.0965 (bearish momentum)]. Top pushes toward UP: OBV=244548500 (w=1.000, c=0.2500), pctB=0.3156 (w=1.000, c=0.0789). Top pushes toward DOWN: volZ=-0.3645 (w=1.000, c=0.0911), RSI=37.94 (w=1.000, c=0.0516), MACD=-0.0965 (w=1.000, c=0.0483). Gates: atr_pass:PASS, minConf_pass:PASS.",44.57677030267311,0.000000,1.000000,0.000000,stochK=44.58 (neutral),-0.09653179584079528,-0.048266,1.000000,-0.048266,MACD/ATR=-0.0965 (bearish momentum),37.93770552023149,-0.051557,1.000000,-0.051557,RSI=37.94 (bearish),244548500,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.36452793974213904,-0.091132,1.000000,-0.091132,volZ=-0.3645,0.3156443019286437,0.078911,1.000000,0.078911,pctB=0.3156 (mid),-0.0008910603289953717,-0.000446,1.000000,-0.000446,ΔATR%=-0.0009 falling vol → mean-revert bias,-0.05848285479623794,0.000000,1.000000,0.000000,gapNorm=-0.0585 (neutral),0.019530968176477443,0.000000,1.000000,0.000000,atrPct=0.0195
ORCL,2024-01-09,1,-1,0.282988,0.434023,0.002798,0.3576,-0.4364,-0.0787,0.4364,0.3576,0.0787,gap_reversal,1,,gapNorm|stochK|volZ,"Called DOWN (pUp=0.283, conf=0.434) but next day was UP (ret1d=0.0028). Wrong-side power=0.4364, right-side power=0.3576, margin=0.0787. Culprits: gapNorm→-0.2739 [gapNorm=-0.7739 ≤ -0.5 → gap-down continuation bias]; stochK→-0.0878 [stochK=36.49 (≤40 down-bias)]; volZ→-0.0742 [volZ=-0.2969]. Top pushes toward UP: OBV=244862000 (w=1.000, c=0.2500), pctB=0.4100 (w=1.000, c=0.1025), MACD=0.0103 (w=1.000, c=0.0051). Top pushes toward DOWN: gapNorm=-0.7739 (w=1.000, c=0.2739), stochK=36.49 (w=1.000, c=0.0878), volZ=-0.2969 (w=1.000, c=0.0742). Gates: atr_pass:PASS, minConf_pass:BLOCK.",36.48647255406486,-0.087838,1.000000,-0.087838,stochK=36.49 (≤40 down-bias),0.010263675427347156,0.005132,1.000000,0.005132,MACD/ATR=0.0103 (bullish momentum),41.809327588367125,0.000000,1.000000,0.000000,RSI=41.81 (neutral),244862000,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.29687206855573767,-0.074218,1.000000,-0.074218,volZ=-0.2969,0.4099961506853064,0.102499,1.000000,0.102499,pctB=0.4100 (mid),-0.000728953216637674,-0.000364,1.000000,-0.000364,ΔATR%=-0.0007 falling vol → mean-revert bias,-0.7739395754306932,-0.273940,1.000000,-0.273940,gapNorm=-0.7739 ≤ -0.5 → gap-down continuation bias,0.01924901431263956,0.000000,1.000000,0.000000,atrPct=0.0192
ORCL,2024-01-10,1,-1,0.366179,0.267642,0.008179,0.3905,-0.0801,0.3104,0.0801,0.3905,-0.3104,gap_reversal,0,,volZ|gapNorm|deltaATRpct,"Called DOWN (pUp=0.366, conf=0.268) but next day was UP (ret1d=0.0082). Wrong-side power=0.0801, right-side power=0.3905, margin=-0.3104. Culprits: volZ→-0.0586 [volZ=-0.2343]; gapNorm→-0.0211 [gapNorm=-0.5211 ≤ -0.5 → gap-down continuation bias]; deltaATRpct→-0.0004 [ΔATR%=-0.0009 falling vol → mean-revert bias]. Top pushes toward UP: OBV=252132500 (w=1.000, c=0.2500), pctB=0.4690 (w=1.000, c=0.1172), MACD=0.0464 (w=1.000, c=0.0232). Top pushes toward DOWN: volZ=-0.2343 (w=1.000, c=0.0586), gapNorm=-0.5211 (w=1.000, c=0.0211), deltaATRpct=-0.0009 (w=1.000, c=0.0004). Gates: atr_pass:PASS, minConf_pass:BLOCK.",42.084945496963705,0.000000,1.000000,0.000000,stochK=42.08 (neutral),0.046440288895706464,0.023220,1.000000,0.023220,MACD/ATR=0.0464 (bullish momentum),42.76847510856551,0.000000,1.000000,0.000000,RSI=42.77 (neutral),252132500,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.23432195754071383,-0.058580,1.000000,-0.058580,volZ=-0.2343,0.46899244888468145,0.117248,1.000000,0.117248,pctB=0.4690 (mid),-0.000880989962316895,-0.000440,1.000000,-0.000440,ΔATR%=-0.0009 falling vol → mean-revert bias,-0.5210855252720137,-0.021086,1.000000,-0.021086,gapNorm=-0.5211 ≤ -0.5 → gap-down continuation bias,0.018368024350322663,0.000000,1.000000,0.000000,atrPct=0.0184
ORCL,2024-01-12,-1,1,0.704962,0.409925,-0.000281,1.419,-0.0001,1.418,1.419,0.0001,1.418,features_agreed_with_wrong_call,1,,stochK|OBV|pctB,"Called UP (pUp=0.705, conf=0.410) but next day was DOWN (ret1d=-0.0003). Wrong-side power=1.419, right-side power=0.0001, margin=1.418. Culprits: stochK→0.8456 [stochK=93.82 (>80 overbought) → up-bias w/ reversal risk]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.2052 [pctB=0.8209 (upper band) → overbought/continuation risk]. Top pushes toward UP: stochK=93.82 (w=1.000, c=0.8456), OBV=267955300 (w=1.000, c=0.2500), pctB=0.8209 (w=1.000, c=0.2052). Top pushes toward DOWN: deltaATRpct=-0.0002 (w=1.000, c=0.0001). Gates: atr_pass:PASS, minConf_pass:BLOCK.",93.8224000777668,0.845560,1.000000,0.845560,stochK=93.82 (>80 overbought) → up-bias w/ reversal risk,0.21133885217785034,0.105669,1.000000,0.105669,MACD/ATR=0.2113 (bullish momentum),51.195012947402766,0.000000,1.000000,0.000000,RSI=51.20 (neutral),267955300,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),0.04835812169187665,0.012090,1.000000,0.012090,volZ=0.0484,0.8209173105534555,0.205229,1.000000,0.205229,pctB=0.8209 (upper band) → overbought/continuation risk,-0.00017142243675362032,-0.000086,1.000000,-0.000086,ΔATR%=-0.0002 falling vol → mean-revert bias,0.31497741875372576,0.000000,1.000000,0.000000,gapNorm=0.3150 (neutral),0.017272793440690586,0.000000,1.000000,0.000000,atrPct=0.0173
ORCL,2024-01-16,-1,1,0.635461,0.270922,-0.001314,1.428,-0.0546,1.374,1.428,0.0546,1.374,features_agreed_with_wrong_call,0,,stochK|OBV|pctB,"Called UP (pUp=0.635, conf=0.271) but next day was DOWN (ret1d=-0.0013). Wrong-side power=1.428, right-side power=0.0546, margin=1.374. Culprits: stochK→0.8311 [stochK=93.24 (>80 overbought) → up-bias w/ reversal risk]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.2047 [pctB=0.8188 (upper band) → overbought/continuation risk]. Top pushes toward UP: stochK=93.24 (w=1.000, c=0.8311), OBV=260408100 (w=1.000, c=0.2500), pctB=0.8188 (w=1.000, c=0.2047). Top pushes toward DOWN: volZ=-0.2170 (w=1.000, c=0.0542), deltaATRpct=-0.0007 (w=1.000, c=0.0004). Gates: atr_pass:PASS, minConf_pass:BLOCK.",93.24327309843244,0.831082,1.000000,0.831082,stochK=93.24 (>80 overbought) → up-bias w/ reversal risk,0.28519156629670855,0.142596,1.000000,0.142596,MACD/ATR=0.2852 (bullish momentum),51.102210619876566,0.000000,1.000000,0.000000,RSI=51.10 (neutral),260408100,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.21697278009212223,-0.054243,1.000000,-0.054243,volZ=-0.2170,0.8187887775004182,0.204697,1.000000,0.204697,pctB=0.8188 (upper band) → overbought/continuation risk,-0.0007474123957099191,-0.000374,1.000000,-0.000374,ΔATR%=-0.0007 falling vol → mean-revert bias,-0.17823153351905763,0.000000,1.000000,0.000000,gapNorm=-0.1782 (neutral),0.016525381044980667,0.000000,1.000000,0.000000,atrPct=0.0165
ORCL,2024-01-25,-1,1,0.955510,0.911020,-0.003130,1.907,-0.0146,1.892,1.907,0.0146,1.892,gap_reversal,1,,stochK|MACD|RSI,"Called UP (pUp=0.956, conf=0.911) but next day was DOWN (ret1d=-0.0031). Wrong-side power=1.907, right-side power=0.0146, margin=1.892. Culprits: stochK→0.7900 [stochK=91.60 (>80 overbought) → up-bias w/ reversal risk]; MACD→0.3119 [MACD/ATR=0.6238 (bullish momentum)]; RSI→0.2809 [RSI=71.24 (bullish)]. Top pushes toward UP: stochK=91.60 (w=1.000, c=0.7900), MACD=0.6238 (w=1.000, c=0.3119), RSI=71.24 (w=1.000, c=0.2809). Top pushes toward DOWN: volZ=-0.0575 (w=1.000, c=0.0144), deltaATRpct=-0.0005 (w=1.000, c=0.0002). Gates: atr_pass:PASS, minConf_pass:PASS.",91.60142313970422,0.790036,1.000000,0.790036,stochK=91.60 (>80 overbought) → up-bias w/ reversal risk,0.6237731155914094,0.311887,1.000000,0.311887,MACD/ATR=0.6238 (bullish momentum),71.2351571963438,0.280879,1.000000,0.280879,RSI=71.24 (bullish),311413800,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.05751533977607285,-0.014379,1.000000,-0.014379,volZ=-0.0575,1.0670651252511445,0.266766,1.000000,0.266766,pctB=1.067 (upper band) → overbought/continuation risk,-0.00045270776023862563,-0.000226,1.000000,-0.000226,ΔATR%=-0.0005 falling vol → mean-revert bias,0.5073937918311788,0.007394,1.000000,0.007394,gapNorm=0.5074 ≥ 0.5 → gap-up continuation bias,0.018465674376174978,0.000000,1.000000,0.000000,atrPct=0.0185
ORCL,2024-01-26,-1,1,0.925080,0.850160,-0.007763,1.781,-0.1180,1.663,1.781,0.1180,1.663,features_agreed_with_wrong_call,1,,stochK|MACD|OBV,"Called UP (pUp=0.925, conf=0.850) but next day was DOWN (ret1d=-0.0078). Wrong-side power=1.781, right-side power=0.1180, margin=1.663. Culprits: stochK→0.7260 [stochK=89.04 (>80 overbought) → up-bias w/ reversal risk]; MACD→0.3227 [MACD/ATR=0.6454 (bullish momentum)]; OBV→0.2500 [OBV sign + (buy-volume bias)]. Top pushes toward UP: stochK=89.04 (w=1.000, c=0.7260), MACD=0.6454 (w=1.000, c=0.3227), OBV=305872000 (w=1.000, c=0.2500). Top pushes toward DOWN: volZ=-0.4698 (w=1.000, c=0.1175), deltaATRpct=-0.0010 (w=1.000, c=0.0005). Gates: atr_pass:PASS, minConf_pass:PASS.",89.03914177203917,0.725979,1.000000,0.725979,stochK=89.04 (>80 overbought) → up-bias w/ reversal risk,0.6453749128798942,0.322687,1.000000,0.322687,MACD/ATR=0.6454 (bullish momentum),69.6520943230565,0.241302,1.000000,0.241302,RSI=69.65 (bullish),305872000,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.4698050806086129,-0.117451,1.000000,-0.117451,volZ=-0.4698,0.9640929691484057,0.241023,1.000000,0.241023,pctB=0.9641 (upper band) → overbought/continuation risk,-0.0010045224920289045,-0.000502,1.000000,-0.000502,ΔATR%=-0.0010 falling vol → mean-revert bias,-0.313044009001362,0.000000,1.000000,0.000000,gapNorm=-0.3130 (neutral),0.017461151884146073,0.000000,1.000000,0.000000,atrPct=0.0175
ORCL,2024-01-30,-1,1,0.871993,0.743986,-0.021549,1.515,-0.0347,1.481,1.515,0.0347,1.481,features_agreed_with_wrong_call,1,,stochK|MACD|OBV,"Called UP (pUp=0.872, conf=0.744) but next day was DOWN (ret1d=-0.0215). Wrong-side power=1.515, right-side power=0.0347, margin=1.481. Culprits: stochK→0.6248 [stochK=84.99 (>80 overbought) → up-bias w/ reversal risk]; MACD→0.2619 [MACD/ATR=0.5238 (bullish momentum)]; OBV→0.2500 [OBV sign + (buy-volume bias)]. Top pushes toward UP: stochK=84.99 (w=1.000, c=0.6248), MACD=0.5238 (w=1.000, c=0.2619), OBV=307089500 (w=1.000, c=0.2500). Top pushes toward DOWN: volZ=-0.1383 (w=1.000, c=0.0346), deltaATRpct=-0.0003 (w=1.000, c=0.0001). Gates: atr_pass:PASS, minConf_pass:PASS.",84.99259449878672,0.624815,1.000000,0.624815,stochK=84.99 (>80 overbought) → up-bias w/ reversal risk,0.5238278564067969,0.261914,1.000000,0.261914,MACD/ATR=0.5238 (bullish momentum),66.68453300257445,0.167113,1.000000,0.167113,RSI=66.68 (bullish),307089500,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.13831925234773423,-0.034580,1.000000,-0.034580,volZ=-0.1383,0.8456349632049222,0.211409,1.000000,0.211409,pctB=0.8456 (upper band) → overbought/continuation risk,-0.0002744093538200529,-0.000137,1.000000,-0.000137,ΔATR%=-0.0003 falling vol → mean-revert bias,-0.34285660628433634,0.000000,1.000000,0.000000,gapNorm=-0.3429 (neutral),0.016887611595202526,0.000000,1.000000,0.000000,atrPct=0.0169
ORCL,2024-02-05,-1,1,0.866148,0.732297,-0.009365,1.719,-0.0410,1.678,1.719,0.0410,1.678,features_agreed_with_wrong_call,1,,stochK|OBV|pctB,"Called UP (pUp=0.866, conf=0.732) but next day was DOWN (ret1d=-0.0094). Wrong-side power=1.719, right-side power=0.0410, margin=1.678. Culprits: stochK→0.9270 [stochK=97.08 (>80 overbought) → up-bias w/ reversal risk]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.2113 [pctB=0.8451 (upper band) → overbought/continuation risk]. Top pushes toward UP: stochK=97.08 (w=1.000, c=0.9270), OBV=322168900 (w=1.000, c=0.2500), pctB=0.8451 (w=1.000, c=0.2113). Top pushes toward DOWN: volZ=-0.1634 (w=1.000, c=0.0408), deltaATRpct=-0.0003 (w=1.000, c=0.0002). Gates: atr_pass:PASS, minConf_pass:PASS.",97.07963060237091,0.926991,1.000000,0.926991,stochK=97.08 (>80 overbought) → up-bias w/ reversal risk,0.308623107498673,0.154312,1.000000,0.154312,MACD/ATR=0.3086 (bullish momentum),67.06980761900607,0.176745,1.000000,0.176745,RSI=67.07 (bullish),322168900,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.16339944537873274,-0.040850,1.000000,-0.040850,volZ=-0.1634,0.8451149714943381,0.211279,1.000000,0.211279,pctB=0.8451 (upper band) → overbought/continuation risk,-0.0003416921788242412,-0.000171,1.000000,-0.000171,ΔATR%=-0.0003 falling vol → mean-revert bias,-0.22454627703142327,0.000000,1.000000,0.000000,gapNorm=-0.2245 (neutral),0.01834877600686473,0.000000,1.000000,0.000000,atrPct=0.0183
ORCL,2024-02-07,-1,1,0.904938,0.809875,-0.005031,1.682,-0.0507,1.631,1.682,0.0507,1.631,features_agreed_with_wrong_call,1,,stochK|OBV|pctB,"Called UP (pUp=0.905, conf=0.810) but next day was DOWN (ret1d=-0.0050). Wrong-side power=1.682, right-side power=0.0507, margin=1.631. Culprits: stochK→0.9271 [stochK=97.08 (>80 overbought) → up-bias w/ reversal risk]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.2108 [pctB=0.8434 (upper band) → overbought/continuation risk]. Top pushes toward UP: stochK=97.08 (w=1.000, c=0.9271), OBV=325204300 (w=1.000, c=0.2500), pctB=0.8434 (w=1.000, c=0.2108). Top pushes toward DOWN: volZ=-0.2025 (w=1.000, c=0.0506), deltaATRpct=-0.0001 (w=1.000, c=0.0001). Gates: atr_pass:PASS, minConf_pass:PASS.",97.08295458734132,0.927074,1.000000,0.927074,stochK=97.08 (>80 overbought) → up-bias w/ reversal risk,0.2426388666828047,0.121319,1.000000,0.121319,MACD/ATR=0.2426 (bullish momentum),66.90249052740214,0.172562,1.000000,0.172562,RSI=66.90 (bullish),325204300,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.20252040843511734,-0.050630,1.000000,-0.050630,volZ=-0.2025,0.8433978502290078,0.210849,1.000000,0.210849,pctB=0.8434 (upper band) → overbought/continuation risk,-0.00010730045003892047,-0.000054,1.000000,-0.000054,ΔATR%=-0.0001 falling vol → mean-revert bias,0.43365133284130053,0.000000,1.000000,0.000000,gapNorm=0.4337 (neutral),0.01822341288365341,0.000000,1.000000,0.000000,atrPct=0.0182
ORCL,2024-02-08,-1,1,0.805187,0.610373,-0.000343,1.350,-0.1491,1.200,1.350,0.1491,1.200,features_agreed_with_wrong_call,1,,stochK|OBV|pctB,"Called UP (pUp=0.805, conf=0.610) but next day was DOWN (ret1d=-0.0003). Wrong-side power=1.350, right-side power=0.1491, margin=1.200. Culprits: stochK→0.6836 [stochK=87.34 (>80 overbought) → up-bias w/ reversal risk]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.1968 [pctB=0.7871 (mid)]. Top pushes toward UP: stochK=87.34 (w=1.000, c=0.6836), OBV=320731500 (w=1.000, c=0.2500), pctB=0.7871 (w=1.000, c=0.1968). Top pushes toward DOWN: volZ=-0.5959 (w=1.000, c=0.1490), deltaATRpct=-0.0003 (w=1.000, c=0.0001). Gates: atr_pass:PASS, minConf_pass:PASS.",87.34321471385,0.683580,1.000000,0.683580,stochK=87.34 (>80 overbought) → up-bias w/ reversal risk,0.20726035102478155,0.103630,1.000000,0.103630,MACD/ATR=0.2073 (bullish momentum),64.62144051707155,0.115536,1.000000,0.115536,RSI=64.62 (bullish),320731500,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.5959005908406309,-0.148975,1.000000,-0.148975,volZ=-0.5959,0.787098793670098,0.196775,1.000000,0.196775,pctB=0.7871 (mid),-0.0002701654333898823,-0.000135,1.000000,-0.000135,ΔATR%=-0.0003 falling vol → mean-revert bias,-0.153492206300343,0.000000,1.000000,0.000000,gapNorm=-0.1535 (neutral),0.017953247450263526,0.000000,1.000000,0.000000,atrPct=0.0180
ORCL,2024-02-09,-1,1,0.821614,0.643227,-0.006859,1.299,-0.1087,1.190,1.299,0.1087,1.190,features_agreed_with_wrong_call,1,,stochK|OBV|pctB,"Called UP (pUp=0.822, conf=0.643) but next day was DOWN (ret1d=-0.0069). Wrong-side power=1.299, right-side power=0.1087, margin=1.190. Culprits: stochK→0.6626 [stochK=86.50 (>80 overbought) → up-bias w/ reversal risk]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.1916 [pctB=0.7665 (mid)]. Top pushes toward UP: stochK=86.50 (w=1.000, c=0.6626), OBV=314944400 (w=1.000, c=0.2500), pctB=0.7665 (w=1.000, c=0.1916). Top pushes toward DOWN: volZ=-0.4337 (w=1.000, c=0.1084), deltaATRpct=-0.0005 (w=1.000, c=0.0003). Gates: atr_pass:PASS, minConf_pass:PASS.",86.50233627703643,0.662558,1.000000,0.662558,stochK=86.50 (>80 overbought) → up-bias w/ reversal risk,0.16634545508898538,0.083173,1.000000,0.083173,MACD/ATR=0.1663 (bullish momentum),64.46097021930979,0.111524,1.000000,0.111524,RSI=64.46 (bullish),314944400,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.43373617323070945,-0.108434,1.000000,-0.108434,volZ=-0.4337,0.7665097726350907,0.191627,1.000000,0.191627,pctB=0.7665 (mid),-0.0005480176520541759,-0.000274,1.000000,-0.000274,ΔATR%=-0.0005 falling vol → mean-revert bias,0.3256747106822777,0.000000,1.000000,0.000000,gapNorm=0.3257 (neutral),0.01740522979820935,0.000000,1.000000,0.000000,atrPct=0.0174
ORCL,2024-02-12,-1,1,0.703436,0.406872,-0.018646,0.9078,-0.1185,0.7893,0.9078,0.1185,0.7893,features_agreed_with_wrong_call,1,,stochK|OBV|pctB,"Called UP (pUp=0.703, conf=0.407) but next day was DOWN (ret1d=-0.0186). Wrong-side power=0.9078, right-side power=0.1185, margin=0.7893. Culprits: stochK→0.4077 [stochK=76.31 (≥60 up-bias)]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.1728 [pctB=0.6912 (mid)]. Top pushes toward UP: stochK=76.31 (w=1.000, c=0.4077), OBV=309504800 (w=1.000, c=0.2500), pctB=0.6912 (w=1.000, c=0.1728). Top pushes toward DOWN: volZ=-0.4735 (w=1.000, c=0.1184), deltaATRpct=-0.0002 (w=1.000, c=0.0001). Gates: atr_pass:PASS, minConf_pass:BLOCK.",76.30615088396188,0.407654,1.000000,0.407654,stochK=76.31 (≥60 up-bias),0.09525921512679889,0.047630,1.000000,0.047630,MACD/ATR=0.0953 (bullish momentum),61.18836750941475,0.029709,1.000000,0.029709,RSI=61.19 (bullish),309504800,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.47348275228094167,-0.118371,1.000000,-0.118371,volZ=-0.4735,0.6912242170622511,0.172806,1.000000,0.172806,pctB=0.6912 (mid),-0.00023677831684698614,-0.000118,1.000000,-0.000118,ΔATR%=-0.0002 falling vol → mean-revert bias,-0.3257863986680487,0.000000,1.000000,0.000000,gapNorm=-0.3258 (neutral),0.017168451481362364,0.000000,1.000000,0.000000,atrPct=0.0172
ORCL,2024-02-13,1,-1,0.409137,0.181725,0.005102,0.3759,-1.230,-0.8544,1.230,0.3759,0.8544,gap_reversal,0,,gapNorm|stochK|volZ,"Called DOWN (pUp=0.409, conf=0.182) but next day was UP (ret1d=0.0051). Wrong-side power=1.230, right-side power=0.3759, margin=0.8544. Culprits: gapNorm→-1.000 [gapNorm=-1.770 ≤ -0.5 → gap-down continuation bias]; stochK→-0.1789 [stochK=32.84 (≤40 down-bias)]; volZ→-0.0345 [volZ=-0.1381]. Top pushes toward UP: OBV=301333100 (w=1.000, c=0.2500), pctB=0.5008 (w=1.000, c=0.1252), deltaATRpct=0.0013 (w=1.000, c=0.0007). Top pushes toward DOWN: gapNorm=-1.770 (w=1.000, c=1.000), stochK=32.84 (w=1.000, c=0.1789), volZ=-0.1381 (w=1.000, c=0.0345). Gates: atr_pass:PASS, minConf_pass:BLOCK.",32.84315742101648,-0.178921,1.000000,-0.178921,stochK=32.84 (≤40 down-bias),-0.03363912861054656,-0.016820,1.000000,-0.016820,MACD/ATR=-0.0336 (bearish momentum),53.31766397431722,0.000000,1.000000,0.000000,RSI=53.32 (neutral),301333100,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.1381433429102752,-0.034536,1.000000,-0.034536,volZ=-0.1381,0.5008145621357895,0.125204,1.000000,0.125204,pctB=0.5008 (mid),0.001324573517813333,0.000662,1.000000,0.000662,ΔATR%=0.0013 rising vol → continuation amplification,-1.7696784246985842,-1.000000,1.000000,-1.000000,gapNorm=-1.770 ≤ -0.5 → gap-down continuation bias,0.018493024999175697,0.000000,1.000000,0.000000,atrPct=0.0185
